'x','y','生态类型','瓦片类型'
67,30,land,default
67,31,land,default
67,32,land,default
67,33,land,default
67,34,land,default
67,35,land,default
67,36,land,default
67,37,land,default
67,38,land,default
67,39,land,default
67,40,land,default
67,41,land,default
67,42,land,default
67,43,land,default
67,44,land,default
67,45,land,default
67,46,land,default
67,47,land,default
67,48,land,stone
67,49,land,stone
67,50,land,stone
67,51,land,stone
67,52,land,stone
67,53,land,stone
67,54,land,stone
67,55,land,stone
67,56,land,default
67,57,land,default
67,58,land,default
67,59,land,default
67,60,land,default
67,61,land,default
67,62,land,default
67,63,land,default
67,64,land,default
67,65,land,default
67,66,land,default
67,67,land,default
67,68,land,default
67,69,land,default
67,70,land,default
67,71,land,default
67,72,land,default
67,73,land,default
67,74,land,default
67,75,land,default
67,76,land,default
67,77,land,default
67,78,sea,water
67,79,sea,water
67,80,sea,water
67,81,sea,water
67,82,land,default
67,83,land,default
67,84,land,default
67,85,land,default
67,86,land,default
67,87,land,default
67,88,land,default
67,89,land,default
67,90,land,default
67,91,land,default
67,92,land,default
67,93,land,default
67,94,land,default
67,95,land,default
67,96,land,default
67,97,land,default
67,98,land,default
67,99,land,default
68,0,land,default
68,1,land,default
68,2,land,default
68,3,land,default
68,4,land,default
68,5,land,default
68,6,sea,water
68,7,sea,water
68,8,sea,water
68,9,sea,water
68,10,sea,water
68,11,sea,water
68,12,sea,water
68,13,sea,water
68,14,sea,water
68,15,land,default
68,16,land,default
68,17,land,default
68,18,land,default
68,19,land,default
68,20,land,default
68,21,land,default
68,22,land,default
68,23,land,default
68,24,land,default
68,25,land,default
68,26,land,default
68,27,land,default
68,28,land,default
68,29,land,default
68,30,land,default
68,31,land,default
68,32,land,default
68,33,land,default
68,34,land,default
68,35,land,default
68,36,land,default
68,37,land,default
68,38,land,default
68,39,land,default
68,40,land,default
68,41,land,default
68,42,land,default
68,43,land,default
68,44,land,default
68,45,land,default
68,46,land,default
68,47,land,default
68,48,land,default
68,49,land,default
68,50,land,default
68,51,land,default
68,52,land,default
68,53,land,default
68,54,land,default
68,55,land,default
68,56,land,default
68,57,land,default
68,58,land,default
68,59,land,default
68,60,land,default
68,61,land,default
68,62,land,default
68,63,land,default
68,64,land,default
68,65,land,default
68,66,land,default
68,67,land,default
68,68,land,default
68,69,land,default
68,70,land,default
68,71,land,default
68,72,land,default
68,73,land,default
68,74,land,default
68,75,land,default
68,76,land,default
68,77,land,default
68,78,sea,water
68,79,sea,water
68,80,sea,water
68,81,sea,water
68,82,land,default
68,83,land,default
68,84,land,default
68,85,land,default
68,86,land,default
68,87,land,default
68,88,land,default
68,89,land,default
68,90,land,default
68,91,land,default
68,92,land,default
68,93,land,default
68,94,land,default
68,95,land,default
68,96,land,default
68,97,land,default
68,98,land,default
68,99,land,default
69,0,land,default
69,1,land,default
69,2,land,default
69,3,land,default
69,4,land,default
69,5,sea,water
69,6,sea,water
69,7,sea,water
69,8,sea,water
69,9,sea,water
69,10,sea,water
69,11,sea,water
69,12,sea,water
69,13,sea,water
69,14,sea,water
69,15,land,default
69,16,land,default
69,17,land,default
69,18,land,default
69,19,land,default
69,20,land,default
69,21,land,default
69,22,land,default
69,23,land,default
69,24,land,default
69,25,land,default
69,26,land,default
69,27,land,default
69,28,land,default
69,29,land,default
69,30,land,default
69,31,land,default
69,32,land,default
69,33,land,default
69,34,land,default
69,35,land,default
69,36,land,default
69,37,land,default
69,38,land,default
69,39,land,default
69,40,land,default
69,41,land,default
69,42,land,default
69,43,land,default
69,44,land,default
69,45,land,default
69,46,land,default
69,47,land,default
69,48,land,default
69,49,land,default
69,50,land,default
69,51,land,default
69,52,land,default
69,53,land,default
69,54,land,default
69,55,land,default
69,56,land,default
69,57,land,default
69,58,land,default
69,59,land,default
69,60,land,default
69,61,land,default
69,62,land,default
69,63,land,default
69,64,land,default
69,65,land,default
69,66,land,default
69,67,land,default
69,68,land,default
69,69,land,default
69,70,land,default
69,71,land,default
69,72,land,default
69,73,land,default
69,74,land,default
69,75,land,default
69,76,land,default
69,77,sea,water
69,78,sea,water
69,79,sea,water
69,80,sea,water
69,81,land,default
69,82,land,default
69,83,land,default
69,84,land,default
69,85,land,default
69,86,land,default
69,87,land,default
69,88,land,default
69,89,land,default
69,90,land,default
69,91,land,default
69,92,land,default
69,93,land,default
69,94,land,default
69,95,land,default
69,96,land,default
69,97,land,default
69,98,land,default
69,99,land,default
70,0,land,default
70,1,land,default
70,2,land,default
70,3,land,default
70,4,sea,water
70,5,sea,water
70,6,sea,water
70,7,sea,water
70,8,sea,water
70,9,sea,water
70,10,sea,water
70,11,sea,water
70,12,sea,water
70,13,sea,water
70,14,land,default
70,15,land,default
70,16,land,default
70,17,land,default
70,18,land,default
70,19,land,default
70,20,land,default
70,21,land,default
70,22,land,default
70,23,land,default
70,24,land,default
70,25,land,default
70,26,land,default
70,27,land,default
70,28,land,default
70,29,land,default
70,30,land,default
70,31,land,default
70,32,land,default
70,33,land,default
70,34,land,default
70,35,land,default
70,36,land,default
70,37,land,default
70,38,land,default
70,39,land,default
70,40,land,default
70,41,land,default
70,42,land,default
70,43,land,default
70,44,land,default
70,45,land,default
70,46,land,default
70,47,land,default
70,48,land,default
70,49,land,default
70,50,land,default
70,51,land,default
70,52,land,default
70,53,land,default
70,54,land,default
70,55,land,default
70,56,land,default
70,57,land,default
70,58,land,default
70,59,land,default
70,60,land,default
70,61,land,default
70,62,land,default
70,63,land,default
70,64,land,default
70,65,land,default
70,66,land,default
70,67,land,default
70,68,land,default
70,69,land,default
70,70,land,default
70,71,land,default
70,72,land,default
70,73,land,default
70,74,land,default
70,75,land,default
70,76,land,default
70,77,sea,water
70,78,sea,water
70,79,sea,water
70,80,sea,water
70,81,land,default
70,82,land,default
70,83,land,default
70,84,land,default
70,85,land,default
70,86,land,default
70,87,land,default
70,88,land,default
70,89,land,default
70,90,land,default
70,91,land,default
70,92,land,default
70,93,land,default
70,94,land,default
70,95,land,default
70,96,land,default
70,97,land,default
70,98,land,default
70,99,land,default
71,0,land,default
71,1,land,default
71,2,land,default
71,3,sea,water
71,4,sea,water
71,5,sea,water
71,6,sea,water
71,7,sea,water
71,8,sea,water
71,9,sea,water
71,10,sea,water
71,11,sea,water
71,12,sea,water
71,13,land,default
71,14,land,default
71,15,land,default
71,16,land,default
71,17,land,default
71,18,land,default
71,19,land,default
71,20,land,default
71,21,land,default
71,22,land,default
71,23,land,default
71,24,land,default
71,25,land,default
71,26,land,default
71,27,land,default
71,28,land,default
71,29,land,default
71,30,land,default
71,31,land,default
71,32,land,default
71,33,land,default
71,34,land,default
71,35,land,default
71,36,land,default
71,37,land,default
71,38,land,default
71,39,land,default
71,40,land,default
71,41,land,default
71,42,land,default
71,43,land,default
71,44,land,default
71,45,land,default
71,46,land,default
71,47,land,default
71,48,land,default
71,49,land,default
71,50,land,default
71,51,land,default
71,52,land,default
71,53,land,default
71,54,land,default
71,55,land,default
71,56,land,default
71,57,land,default
71,58,land,default
71,59,land,default
71,60,land,default
71,61,land,default
71,62,land,default
71,63,land,default
71,64,land,default
71,65,land,default
71,66,land,default
71,67,land,default
71,68,land,default
71,69,land,default
71,70,land,default
71,71,land,default
71,72,land,default
71,73,land,default
71,74,land,default
71,75,land,default
71,76,land,default
71,77,sea,water
71,78,sea,water
71,79,sea,water
71,80,sea,water
71,81,land,default
71,82,land,default
71,83,land,default
71,84,land,default
71,85,land,default
71,86,land,default
71,87,land,default
71,88,land,default
71,89,land,default
71,90,land,default
71,91,land,default
71,92,land,default
71,93,land,default
71,94,land,default
71,95,land,default
71,96,land,default
71,97,land,default
71,98,land,default
71,99,land,default
72,0,land,default
72,1,land,default
72,2,land,default
72,3,sea,water
72,4,sea,water
72,5,sea,water
72,6,sea,water
72,7,sea,water
72,8,sea,water
72,9,sea,water
72,10,sea,water
72,11,sea,water
72,12,land,default
72,13,land,default
72,14,land,default
72,15,land,default
72,16,land,default
72,17,land,default
72,18,land,default
72,19,land,default
72,20,land,default
72,21,land,default
72,22,land,default
72,23,land,default
72,24,land,default
72,25,land,default
72,26,land,default
72,27,land,default
72,28,land,default
72,29,land,default
72,30,land,default
72,31,land,default
72,32,land,default
72,33,land,default
72,34,land,default
72,35,land,default
72,36,land,default
72,37,land,default
72,38,land,default
72,39,land,default
72,40,land,default
72,41,land,default
72,42,land,default
72,43,land,default
72,44,land,default
72,45,land,default
72,46,land,default
72,47,land,default
72,48,land,default
72,49,land,default
72,50,land,default
72,51,land,default
72,52,land,default
72,53,land,default
72,54,land,default
72,55,land,default
72,56,land,default
72,57,land,default
72,58,land,default
72,59,land,default
72,60,land,default
72,61,land,default
72,62,land,default
72,63,land,default
72,64,land,default
72,65,land,default
72,66,land,default
72,67,land,default
72,68,land,default
72,69,land,default
72,70,land,default
72,71,land,default
72,72,land,default
72,73,land,default
72,74,land,default
72,75,land,default
72,76,sea,water
72,77,sea,water
72,78,sea,water
72,79,sea,water
72,80,land,default
72,81,land,default
72,82,land,default
72,83,land,default
72,84,land,default
72,85,land,default
72,86,land,default
72,87,land,default
72,88,land,default
72,89,land,default
72,90,land,default
72,91,land,default
72,92,land,default
72,93,land,default
72,94,land,default
72,95,land,default
72,96,land,default
72,97,land,default
72,98,land,default
72,99,land,default
73,0,land,default
73,1,land,default
73,2,sea,water
73,3,sea,water
73,4,sea,water
73,5,sea,water
73,6,sea,water
73,7,sea,water
73,8,sea,water
73,9,sea,water
73,10,sea,water
73,11,sea,water
73,12,land,default
73,13,land,default
73,14,land,default
73,15,land,default
73,16,land,default
73,17,land,default
73,18,land,default
73,19,land,default
73,20,land,default
73,21,land,default
73,22,land,default
73,23,land,default
73,24,land,default
73,25,land,default
73,26,land,default
73,27,land,default
73,28,land,default
73,29,land,default
73,30,land,default
73,31,land,default
73,32,land,default
73,33,land,default
73,34,land,default
73,35,land,default
73,36,land,default
73,37,land,default
73,38,land,default
73,39,land,default
73,40,land,default
73,41,land,default
73,42,land,default
73,43,land,default
73,44,land,default
73,45,land,default
73,46,land,default
73,47,land,default
73,48,land,default
73,49,land,default
73,50,land,default
73,51,land,default
73,52,land,default
73,53,land,default
73,54,land,default
73,55,land,default
73,56,land,default
73,57,land,default
73,58,land,default
73,59,land,default
73,60,land,default
73,61,land,default
73,62,land,default
73,63,land,default
73,64,land,default
73,65,land,default
73,66,land,default
73,67,land,default
73,68,land,default
73,69,land,default
73,70,land,default
73,71,land,default
73,72,land,default
73,73,land,default
73,74,land,default
73,75,land,default
73,76,sea,water
73,77,sea,water
73,78,sea,water
73,79,sea,water
73,80,land,default
73,81,land,default
73,82,land,default
73,83,land,default
73,84,land,default
73,85,land,default
73,86,land,default
73,87,land,default
73,88,land,default
73,89,land,default
73,90,land,default
73,91,land,default
73,92,land,default
73,93,land,default
73,94,land,default
73,95,land,default
73,96,land,default
73,97,land,default
73,98,land,default
73,99,land,default
74,0,land,default
74,1,land,default
74,2,sea,water
74,3,sea,water
74,4,sea,water
74,5,sea,water
74,6,sea,water
74,7,sea,water
74,8,sea,water
74,9,sea,water
74,10,sea,water
74,11,land,default
74,12,land,default
74,13,land,default
74,14,land,default
74,15,land,default
74,16,land,default
74,17,land,default
74,18,land,default
74,19,land,default
74,20,land,default
74,21,land,default
74,22,land,default
74,23,land,default
74,24,land,default
74,25,land,default
74,26,land,default
74,27,land,default
74,28,land,default
74,29,land,default
74,30,land,default
74,31,land,default
74,32,land,default
74,33,land,default
74,34,land,default
74,35,land,default
74,36,land,default
74,37,land,default
74,38,land,default
74,39,land,default
74,40,land,default
74,41,land,default
74,42,land,default
74,43,land,default
74,44,land,default
74,45,land,default
74,46,land,default
74,47,land,default
74,48,land,default
74,49,land,default
74,50,land,default
74,51,land,default
74,52,land,default
74,53,land,default
74,54,land,default
74,55,land,default
74,56,land,default
74,57,land,default
74,58,land,default
74,59,land,default
74,60,land,default
74,61,land,default
74,62,land,default
74,63,land,default
74,64,land,default
74,65,land,default
74,66,land,default
74,67,land,default
74,68,land,default
74,69,land,default
74,70,land,default
74,71,land,default
74,72,land,default
74,73,land,default
74,74,land,default
74,75,land,default
74,76,sea,water
74,77,sea,water
74,78,sea,water
74,79,sea,water
74,80,land,default
74,81,land,default
74,82,land,default
74,83,land,default
74,84,land,default
74,85,land,default
74,86,land,default
74,87,land,default
74,88,land,default
74,89,land,default
74,90,land,default
74,91,land,default
74,92,land,default
74,93,land,default
74,94,land,default
74,95,land,default
74,96,land,default
74,97,land,default
74,98,land,default
74,99,land,default
75,0,land,default
75,1,sea,water
75,2,sea,water
75,3,sea,water
75,4,sea,water
75,5,sea,water
75,6,sea,water
75,7,sea,water
75,8,sea,water
75,9,sea,water
75,10,land,default
75,11,land,default
75,12,land,default
75,13,land,default
75,14,land,default
75,15,land,default
75,16,land,default
75,17,land,default
75,18,land,default
75,19,land,default
75,20,land,default
75,21,land,default
75,22,land,default
75,23,land,default
75,24,land,default
75,25,land,default
75,26,land,default
75,27,land,default
75,28,land,default
75,29,land,default
75,30,land,default
75,31,land,default
75,32,land,default
75,33,land,default
75,34,land,default
75,35,land,default
75,36,land,default
75,37,land,default
75,38,land,default
75,39,land,default
75,40,land,default
75,41,land,default
75,42,land,default
75,43,land,default
75,44,land,default
75,45,land,default
75,46,land,default
75,47,land,default
75,48,land,default
75,49,land,default
75,50,land,default
75,51,land,default
75,52,land,default
75,53,land,default
75,54,land,default
75,55,land,default
75,56,land,default
75,57,land,default
75,58,land,default
75,59,land,default
75,60,land,default
75,61,land,default
75,62,land,default
75,63,land,default
75,64,land,default
75,65,land,default
75,66,land,default
75,67,land,default
75,68,land,default
75,69,land,default
75,70,land,default
75,71,land,default
75,72,land,default
75,73,land,default
75,74,land,default
75,75,sea,water
75,76,sea,water
75,77,sea,water
75,78,sea,water
75,79,land,default
75,80,land,default
75,81,land,default
75,82,land,default
75,83,land,default
75,84,land,default
75,85,land,default
75,86,land,default
75,87,land,default
